reference,direction,angle_deg,rmse_d,jod_rmse,psnr_d,jod_psnr,ssim_d,jod_ssim,ssim,ms_ssim_d,jod_ms_ssim,iw_ssim_d,jod_iw_ssim,vif_d,jod_vif,fsim_d,jod_fsim,srsim_d,jod_srsim,gmsd_d,jod_gmsd,ms_gmsd_d,jod_ms_gmsd,vsi_d,jod_vsi,mdsi_d,jod_mdsi,haarpsi_d,jod_haarpsi,dss_d,jod_dss,lpips_d,jod_lpips,dists_d,jod_dists,pieapp_d,jod_pieapp
I13,counter_clockwise,2.1,37.15536890677622,3.0656911226205805,0.05977154275900721,3.0120766386808486,0.8478504419326782,3.0499924364068614,0.15214955806732178,0.422848105430603,2.664631238602926,0.5152585506439209,2.5764414925301713,0.943060040473938,2.7635685850207663,0.27861130237579346,2.827722504461235,0.1470392346382141,2.6401259977270684,0.1843712031841278,2.657461303682467,0.19125524163246155,2.71667510639932,0.08867686986923218,2.7134749096858286,0.4466102719306946,2.687606838497544,0.5097838640213013,3.058330447222694,0.4127171039581299,2.4706596514115517,0.2547486126422882,1.127816729674804,0.07853949069976807,0.7712534086463295,0.4414769113063812,0.8394514056295735
I13,counter_clockwise,2.2,37.31655175102047,3.0709544286585357,0.05990616808846617,3.0165264629182693,0.8489110469818115,3.0509830012981265,0.15108895301818848,0.43056654930114746,2.666145512079595,0.5309874415397644,2.5764436437772424,0.9459617733955383,2.7686608226285334,0.2816484570503235,2.8285626057781883,0.14899158477783203,2.6403235158857115,0.18547792732715607,2.6596977767935495,0.19276735186576843,2.7196481966476584,0.09006190299987793,2.7151918679928713,0.4472658038139343,2.68996940581924,0.5149068832397461,3.0706128854878543,0.4207577109336853,2.480143644548889,0.25923943519592285,1.1537953702534538,0.08095002174377441,0.7978657294992109,0.4487293064594269,0.8546194504863204
I13,counter_clockwise,2.3,37.46991645412058,3.0759137223154083,0.060034292354343946,3.0207104850810347,0.8499667048454285,3.0519654106011425,0.15003329515457153,0.4376090168952942,2.6673937851984064,0.54497891664505,2.576444948094614,0.9486056566238403,2.7732080859361434,0.28492099046707153,2.8294160351902065,0.1505383849143982,2.6404673395796863,0.18661464750766754,2.66194228457288,0.1942075788974762,2.7223844310152785,0.09138315916061401,2.716716874881513,0.4480825364589691,2.6928846600056837,0.5186140537261963,3.0793665230568763,0.42882752418518066,2.4891979895025997,0.26301777362823486,1.1757325633557794,0.08149361610412598,0.8039378938556142,0.43259721994400024,0.8209258203751241
I13,counter_clockwise,2.4,37.61341762435467,3.08051139926127,0.06015418548703173,3.024581160578912,0.850933313369751,3.052861866119578,0.14906668663024902,0.444128155708313,2.6684463639605163,0.5568222999572754,2.5764457390647113,0.9509554505348206,2.777176647763647,0.28744542598724365,2.830039639718507,0.15301144123077393,2.6406761477461487,0.18786409497261047,2.6643493155636233,0.195840522646904,2.7253778381247757,0.0924692153930664,2.7178932012311634,0.44877418875694275,2.695329090386965,0.5215815305709839,3.086293284723318,0.4349346160888672,2.49575498288732,0.26574432849884033,1.1916047167772288,0.08227145671844482,0.8126711977672714,0.40932294726371765,0.7726439364165959
I13,counter_clockwise,2.5,37.7656353029956,3.085343635320606,0.06028139858345244,3.028641499188351,0.8523693084716797,3.05418821925267,0.1476306915283203,0.45055729150772095,2.669395945250212,0.567581057548523,2.576446276122188,0.9531266689300537,2.7807834807281853,0.2894246578216553,2.8305084102496494,0.15396666526794434,2.6407503723564787,0.1892186850309372,2.666889587149775,0.19751599431037903,2.7283330261381176,0.09351283311843872,2.7189617948115483,0.4495009779930115,2.6978738158927906,0.5252375602722168,3.094730226307661,0.44227510690689087,2.5033143550247132,0.2701614499092102,1.217385449703487,0.08243930339813232,0.8145625377464178,0.40904396772384644,0.7720678657778414
I13,counter_clockwise,2.6,37.925345655092826,3.0903646577518566,0.060414886808511425,3.0328509647243256,0.8539753556251526,3.055663993564986,0.1460246443748474,0.45726478099823,2.6703010396150937,0.5777385234832764,2.5764466635307475,0.9551738500595093,2.7841320378747927,0.29201704263687134,2.8310967651257215,0.15592503547668457,2.6408922749096746,0.1902283877134323,2.6687372974076013,0.19895412027835846,2.7307790067643776,0.09472984075546265,2.72013583773105,0.4501352906227112,2.700074890170889,0.5281875133514404,3.101460451094269,0.45033639669418335,2.511228757899289,0.27571624517440796,1.2499101226662301,0.08473557233810425,0.8406762262092567,0.4095950722694397,0.7732059178335643
I13,counter_clockwise,2.7,38.070170013392804,3.0948746086797074,0.06053596395424009,3.036624179090667,0.8556734919548035,3.057215648243276,0.14432650804519653,0.46412235498428345,2.671143905826611,0.5870397090911865,2.576446939672852,0.9570586085319519,2.7871706435973262,0.2930995225906372,2.8313341321036205,0.15710526704788208,2.640971550067775,0.1909853219985962,2.6700973321799295,0.2000812441110611,2.7326393742283903,0.09536081552505493,2.7207155007513393,0.4507223963737488,2.702095772426649,0.5311886668205261,3.1082373435777377,0.4582395553588867,2.5186128895938964,0.27974459528923035,1.2735584430764875,0.08944028615951538,0.8955080968676633,0.41389206051826477,0.7820882616470631
I13,counter_clockwise,2.8,38.182310027440394,3.098338809536206,0.06062973568623261,3.039517381112026,0.8569158315658569,3.0583451604611867,0.14308416843414307,0.4707099199295044,2.671881969001597,0.5950189828872681,2.576447129277894,0.95877605676651,2.7899029621351588,0.29496461153030396,2.8317320192088573,0.15658032894134521,2.6409368461800113,0.19202212989330292,2.6719259469061387,0.20123139023780823,2.73448782981003,0.09617173671722412,2.721432692640974,0.4511875808238983,2.703685870895788,0.5329499840736389,3.112181891830623,0.46535825729370117,2.524961055325093,0.283286988735199,1.2943893400848314,0.09103560447692871,0.9144824132278929,0.42903950810432434,0.8135186315935711
I13,counter_clockwise,2.9,38.286100218887576,3.1015234897570787,0.06071653403608472,3.0421729842856897,0.8582199811935425,3.059525743750303,0.14178001880645752,0.47707509994506836,2.6725342334680375,0.6019161939620972,2.576447264593633,0.9603098630905151,2.792313962320227,0.2965913414955139,2.8320679180376374,0.15619641542434692,2.640910904225734,0.1930849254131317,2.673760034976428,0.20230108499526978,2.7361628644185405,0.09700334072113037,2.722136990567833,0.451804518699646,2.7057796219294152,0.5351759195327759,3.1171326567032445,0.4707986116409302,2.529626956994207,0.2859875559806824,1.31028855660812,0.08623379468917847,0.8579485707799436,0.4632830321788788,0.8851476651304443
I13,counter_clockwise,3.0,38.390545242675934,3.104707444170697,0.06080389153812664,3.044824057503672,0.8598585724830627,3.0610016712199597,0.14014142751693726,0.48325610160827637,2.6731151649096505,0.6080931425094604,2.576447367011296,0.961746096611023,2.7945468795950967,0.2971411943435669,2.8321791672551626,0.1543143391609192,2.6407765515361916,0.19382622838020325,2.6750155838409735,0.20307378470897675,2.737346971653702,0.09754806756973267,2.7225818573197103,0.4523599147796631,2.7076498988005575,0.5379706621170044,3.1232946592692983,0.4753803014755249,2.5334360579818167,0.2891400456428528,1.3288651920940944,0.08790576457977295,0.8774347133705728,0.4850035607814789,0.9308896956875715
I13,counter_clockwise,3.2,38.641695070753315,3.112278859349522,0.06101400782412295,3.0511125231172387,0.8631904125213623,3.063977475603356,0.1368095874786377,0.49531155824661255,2.674115250542216,0.621210515499115,2.5764475373733164,0.9644410014152527,2.7986729107042385,0.2998476028442383,2.83271039589863,0.1549423336982727,2.640822741530087,0.19568069279193878,2.6780731475193167,0.20501582324504852,2.7402299235350904,0.09898567199707031,2.7236963261229903,0.4535854458808899,2.7117282594042686,0.5419089198112488,3.1318771285718903,0.48987603187561035,2.5447981948889264,0.2965896725654602,1.372813352156927,0.09638005495071411,0.9793215904353662,0.4800039231777191,0.9203448768892178
I13,counter_clockwise,3.4,38.89691466817291,3.1198516926471447,0.06122761193768397,3.057379599465802,0.865207314491272,3.0657625047023203,0.13479268550872803,0.5062268972396851,2.6748879834567383,0.633049726486206,2.576447648853022,0.9667761325836182,2.8021817391016293,0.30198854207992554,2.833112015951656,0.15530925989151,2.640849089983135,0.1988762617111206,2.6830730758788923,0.20779819786548615,2.7441376956196732,0.10038357973098755,2.7247019012543205,0.4546719491481781,2.7152886278786963,0.5479297041893005,3.1447730616559717,0.500179648399353,2.552275022387221,0.30414941906929016,1.4174393852718525,0.08625948429107666,0.8582463089402708,0.4278637766838074,0.8110727527540548
I13,counter_clockwise,3.6,39.175920299633574,3.1279924671641206,0.061461235336974826,3.0640913158962273,0.8672131299972534,3.06752558675744,0.13278687000274658,0.5166399478912354,2.67552427986635,0.6443758606910706,2.576447728018671,0.9688442945480347,2.805238701281252,0.3043063282966614,2.83352908290135,0.1563096046447754,2.6409186026155567,0.20008127391338348,2.6848738207222316,0.20943477749824524,2.74631951199338,0.10176116228103638,2.725622884297991,0.45522546768188477,2.717082666967414,0.5521237254142761,3.153597984490588,0.5093072652816772,2.5585106942910443,0.31133556365966797,1.459836798773972,0.09299731254577637,0.9380618387155347,0.4290081262588501,0.8134533347230904
I13,counter_clockwise,3.8,39.427284751522066,3.135205251467224,0.06167180649360289,3.0700152031274395,0.868389368057251,3.0685538840094893,0.13161063194274902,0.5263450741767883,2.6760404219769836,0.6553030014038086,2.5764477853866294,0.9706713557243347,2.8079001701462314,0.30765873193740845,2.8341012576158846,0.1593882441520691,2.641112678323907,0.20177996158599854,2.6873367351623823,0.21139271557331085,2.748821560909196,0.10330063104629517,2.726575916530237,0.4556621015071869,2.718488511150203,0.5562744140625,3.1622057387926006,0.5181156992912292,2.5642024919909545,0.317629873752594,1.4969163552755431,0.09755861759185791,0.9938628963304174,0.42271938920021057,0.8003829565565023
