reference,direction,shift_px,ssim,ssim_distance_d,predicted_jod
I12,left,60,0.36455628364082476,0.6354437163591753,2.761907207248065
I12,left,61,0.3633708333478911,0.6366291666521089,2.76411908172029
I12,left,62,0.3622214820699936,0.6377785179300064,2.7662558784674305
I12,left,63,0.36204339531069213,0.6379566046893079,2.7665862865278905
I12,left,64,0.36056196587493705,0.639438034125063,2.769327769353758
I12,left,65,0.3586137023173492,0.6413862976826508,2.772914071000061
I12,left,66,0.3566535602841096,0.6433464397158903,2.776500449492212
I12,left,67,0.3550937860793684,0.6449062139206316,2.7793387494850244
I12,left,68,0.3537908359703894,0.6462091640296106,2.781699191538711
I12,left,69,0.3523886018886108,0.6476113981113891,2.784228838405583
I12,left,70,0.3511974604245543,0.6488025395754458,2.7863690193034474
I12,left,71,0.3504980878898747,0.6495019121101253,2.7876219222088334
I12,left,72,0.3491604778244452,0.6508395221755547,2.790010616309062
I12,left,73,0.3475397510901491,0.6524602489098509,2.7928915820255273
I12,left,74,0.3470038849040721,0.6529961150959279,2.7938409250044813
I12,left,75,0.3473700242295414,0.6526299757704586,2.793192442732149
I12,left,76,0.34680879792544356,0.6531912020745565,2.794186147885844
I12,left,77,0.34723588691245366,0.6527641130875463,2.7934301040899427
I12,left,78,0.3482867203577723,0.6517132796422277,2.7915655963090256
I12,left,79,0.34825929830902114,0.6517407016909789,2.7916143293338402
I12,left,80,0.3476545976707896,0.6523454023292103,2.7926879126168878
I12,left,81,0.3456096695381686,0.6543903304618315,2.796303493861413
I12,left,82,0.343485610985794,0.656514389014206,2.800034605054776
I12,left,83,0.3417879474216514,0.6582120525783486,2.8029989394581643
I12,left,84,0.34023748274420973,0.6597625172557903,2.8056925125823637
I12,left,85,0.33962326258760317,0.6603767374123968,2.8067559638365447
I12,left,86,0.3391535078742932,0.6608464921257068,2.8075679089002294
I12,left,87,0.3382595076891346,0.6617404923108654,2.8091098378992383
I12,left,88,0.33669525259007477,0.6633047474099252,2.8117974055422756
I12,left,89,0.3353821733383415,0.6646178266616585,2.814043253620821
I12,left,90,0.33454993689300644,0.6654500631069935,2.8154618926109602
I12,left,91,0.33419138870513787,0.6658086112948621,2.816071934335133
I12,left,92,0.3339143055933466,0.6660856944066533,2.816542898574542
I12,left,93,0.3339423287226099,0.66605767127739,2.816495285703538
I12,left,94,0.333078770799187,0.666921229200813,2.817960592304514
I12,left,95,0.3312227747328918,0.6687772252671083,2.8210964446615696
I12,left,96,0.3302111229882548,0.6697888770117453,2.822798005869532
I12,left,97,0.3292394449214253,0.6707605550785747,2.8244272316341847
I12,left,98,0.3279591508051989,0.6720408491948011,2.826566307786827
I12,left,99,0.3268316745112022,0.6731683254887978,2.828442915911481
I12,left,100,0.32680755350486307,0.6731924464951369,2.8284829907440834
I12,up,1,0.6719655962567923,0.3280344037432077,1.8491009932626534
I12,up,2,0.4794941677686932,0.5205058322313068,2.505329225735939
I12,up,3,0.49193817618596425,0.5080618238140358,2.4720668303931443
I12,up,4,0.466923414816029,0.5330765851839709,2.5377677980739524
I12,up,5,0.4521538954190561,0.547846104580944,2.574423835974617
I12,up,6,0.43992067482301517,0.5600793251769849,2.6036239616927963
I12,up,7,0.4378495068343749,0.5621504931656252,2.608465618148272
I12,up,8,0.42923842762533326,0.5707615723746667,2.6282831631254737
I12,up,9,0.4188104224647506,0.5811895775352494,2.6516184795259568
I12,up,10,0.4138318350394639,0.5861681649605361,2.6625073036470868
I12,up,11,0.40536049528988477,0.5946395047101152,2.680667335863304
I12,up,12,0.39854130986324104,0.6014586901367589,2.6949540063058954
I12,up,13,0.39385008748057526,0.6061499125194247,2.704613275335406
I12,up,14,0.3861343130228294,0.6138656869771706,2.7202046002050073
I12,up,15,0.3792286497785021,0.6207713502214979,2.7338518645675576
I12,up,16,0.3759716515660106,0.6240283484339895,2.740189228513734
I12,up,17,0.3717449160620135,0.6282550839379866,2.7483197035410276
I12,up,18,0.3673183347099115,0.6326816652900885,2.7567221226981617
I12,up,19,0.3646725007019667,0.6353274992980333,2.7616899272463833
I12,up,20,0.3626210682317744,0.6373789317682256,2.7655138554797567
I12,up,21,0.3605538082374803,0.6394461917625197,2.769342830830764
I12,up,22,0.36097053538154733,0.6390294646184527,2.7685729391843754
I12,up,23,0.35784894307136067,0.6421510569286393,2.7743159087598794
I12,up,24,0.3547189034342495,0.6452810965657505,2.780018871515167
I12,up,25,0.35169266586727216,0.6483073341327279,2.7854802235888556
I12,up,26,0.3488937027503999,0.6511062972496001,2.7904858312069827
I12,up,27,0.3484671377005736,0.6515328622994264,2.7912448641321683
I12,up,28,0.3500813442958127,0.6499186557041873,2.7883672079031685
I12,up,29,0.3506678519116677,0.6493321480883323,2.7873180463243994
I12,up,30,0.35132777372947177,0.6486722262705282,2.7861352655608176
I12,up,31,0.3483435452279025,0.6516564547720975,2.7914645968643574
I12,up,32,0.34200920459142775,0.6579907954085722,2.802613488727225
I12,up,33,0.34025279511457257,0.6597472048854274,2.8056659748145467
I12,up,34,0.34349271177534957,0.6565072882246504,2.8000221730799675
I12,up,35,0.34462087173377526,0.6553791282662247,2.798043493882294
I12,up,36,0.3420336907735032,0.6579663092264968,2.802570815088978
I12,up,37,0.33935583854406404,0.660644161455936,2.8072183381499363
I12,up,38,0.33412897752961607,0.6658710224703839,2.8161780517969346
I12,up,39,0.3367759767170752,0.6632240232829247,2.8116590351116404
I12,up,40,0.33985792637316026,0.6601420736268397,2.8063499122956506
I12,up,41,0.3347927433053469,0.6652072566946531,2.815048385682143
I12,up,42,0.3297735856939151,0.670226414306085,2.8235322484195144
I12,up,43,0.3291067641289498,0.6708932358710502,2.8246493121650973
I12,up,44,0.3291815894008905,0.6708184105991095,2.824524081379674
I12,up,45,0.33101639392069404,0.668983606079306,2.821444010219241
I12,up,46,0.3290410120147429,0.6709589879852571,2.824759333328104
I12,up,47,0.3226102301113467,0.6773897698886533,2.835410137636625
I12,up,48,0.32282566165204146,0.6771743383479585,2.8350568300537073
I12,up,49,0.3234626298098001,0.6765373701901999,2.8340107923886677
I12,up,50,0.32029804945136653,0.6797019505486335,2.839186973709964
I12,up,51,0.31784157846778854,0.6821584215322114,2.8431692896746563
I12,up,52,0.31666427638958394,0.6833357236104161,2.845066900724783
I12,up,53,0.32037821103007713,0.6796217889699229,2.8390564960986344
I12,up,54,0.32027030259028244,0.6797296974097176,2.8392321290711253
I12,up,55,0.31712273102938315,0.6828772689706168,2.844328792873105
I12,up,56,0.316465678523515,0.6835343214764851,2.8453863080489263
I12,up,57,0.3162287931606756,0.6837712068393245,2.845767030202204
I12,up,58,0.3106726966972968,0.6893273033027032,2.8546150354509736
I12,up,59,0.3123038317426006,0.6876961682573994,2.8520336775890867
I12,up,60,0.3128647402524683,0.6871352597475318,2.851142907780128
I12,up,61,0.3104479779334374,0.6895520220665625,2.8549696148186197
I12,up,62,0.3107999072196045,0.6892000927803955,2.8544141998744825
I12,up,63,0.3097020984895155,0.6902979015104844,2.8561447049689113
I12,up,64,0.3100605139377738,0.6899394860622262,2.8555803907032766
I12,up,65,0.31132287120793256,0.6886771287920674,2.8535877068007833
I12,up,66,0.3101745717418107,0.6898254282581893,2.8554006748855736
I12,up,67,0.3109424711157402,0.6890575288842598,2.854189028175834
I12,up,68,0.31257124035247147,0.6874287596475286,2.851609208624544
I12,up,69,0.31087892378843746,0.6891210762115625,2.8542894102576897
I12,up,70,0.31438513735153156,0.6856148626484684,2.8487203790090954
I12,up,71,0.3164592278955555,0.6835407721044445,2.8453966792929775
I12,up,72,0.32198197511364823,0.6780180248863518,2.836439100388972
I12,up,73,0.3240594207030044,0.6759405792969956,2.833028819427869
I12,up,74,0.31840054280498487,0.6815994571950151,2.842265848207429
I12,up,75,0.31382963771504613,0.6861703622849539,2.849606844518987
I12,up,76,0.3135785234464787,0.6864214765535213,2.850007058538173
I12,up,77,0.3147537009557316,0.6852462990442685,2.848131360994989
I12,up,78,0.31241407843968344,0.6875859215603166,2.8518587221305696
I12,up,79,0.31490033027703346,0.6850996697229665,2.847896834115134
I12,up,80,0.31467027882349363,0.6853297211765064,2.848264742085644
I12,up,81,0.3103779320630081,0.6896220679369919,2.855080086940144
I12,up,82,0.31345386894892113,0.6865461310510789,2.850205608255104
I12,up,83,0.3141265179135495,0.6858734820864505,2.849133278371693
I12,up,84,0.3115168346252034,0.6884831653747966,2.8532808165456904
I12,up,85,0.3099063536736373,0.6900936463263627,2.855823190384325
I12,up,86,0.3122918719213719,0.6877081280786281,2.852052653477526
I12,up,87,0.30928260409561054,0.6907173959043895,2.856804367756868
I12,up,88,0.30439906304028586,0.6956009369597141,2.864419202733602
I12,up,89,0.3042790465409213,0.6957209534590787,2.8646048514434446
I12,up,90,0.30751008231620236,0.6924899176837976,2.859581968983047
I12,up,91,0.3051616149356484,0.6948383850643516,2.863237976618737
I12,up,92,0.3057916706065013,0.6942083293934986,2.862259819050715
I12,up,93,0.3075086681070833,0.6924913318929167,2.8595841788309437
I12,up,94,0.3049319200094116,0.6950680799905884,2.8635940870779466
I12,up,95,0.30459145804702487,0.6954085419529752,2.864121445971894
I12,up,96,0.3010201836002185,0.6989798163997816,2.869618712068794
I12,up,97,0.3024403457700079,0.6975596542299921,2.867440174658765
I12,up,98,0.30436655604888474,0.6956334439511153,2.864469493528344
I12,up,99,0.3050019565570007,0.6949980434429993,2.8634855327206443
I12,up,100,0.304156224593533,0.695843775406467,2.864794766058478
I12,down,1,0.6719655962567923,0.3280344037432077,1.8491009932626534
I12,down,2,0.4794941677686932,0.5205058322313068,2.505329225735939
I12,down,3,0.49193817618596425,0.5080618238140358,2.4720668303931443
I12,down,4,0.466923414816029,0.5330765851839709,2.5377677980739524
I12,down,5,0.4521538954190561,0.547846104580944,2.574423835974617
I12,down,6,0.43992067482301517,0.5600793251769849,2.6036239616927963
I12,down,7,0.4378495068343749,0.5621504931656252,2.608465618148272
I12,down,8,0.42923842762533326,0.5707615723746667,2.6282831631254737
I12,down,9,0.4188104224647506,0.5811895775352494,2.6516184795259568
I12,down,10,0.4138318350394639,0.5861681649605361,2.6625073036470868
I12,down,11,0.40536049528988477,0.5946395047101152,2.680667335863304
I12,down,12,0.39854130986324104,0.6014586901367589,2.6949540063058954
I12,down,13,0.39385008748057526,0.6061499125194247,2.704613275335406
I12,down,14,0.3861343130228294,0.6138656869771706,2.7202046002050073
I12,down,15,0.3792286497785021,0.6207713502214979,2.7338518645675576
I12,down,16,0.3759716515660106,0.6240283484339895,2.740189228513734
I12,down,17,0.3717449160620135,0.6282550839379866,2.7483197035410276
I12,down,18,0.3673183347099115,0.6326816652900885,2.7567221226981617
I12,down,19,0.3646725007019667,0.6353274992980333,2.7616899272463833
I12,down,20,0.3626210682317744,0.6373789317682256,2.7655138554797567
I12,down,21,0.3605538082374803,0.6394461917625197,2.769342830830764
I12,down,22,0.36097053538154733,0.6390294646184527,2.7685729391843754
I12,down,23,0.35784894307136067,0.6421510569286393,2.7743159087598794
I12,down,24,0.3547189034342495,0.6452810965657505,2.780018871515167
I12,down,25,0.35169266586727216,0.6483073341327279,2.7854802235888556
I12,down,26,0.3488937027503999,0.6511062972496001,2.7904858312069827
I12,down,27,0.3484671377005736,0.6515328622994264,2.7912448641321683
I12,down,28,0.3500813442958127,0.6499186557041873,2.7883672079031685
I12,down,29,0.3506678519116677,0.6493321480883323,2.7873180463243994
I12,down,30,0.35132777372947177,0.6486722262705282,2.7861352655608176
I12,down,31,0.3483435452279025,0.6516564547720975,2.7914645968643574
I12,down,32,0.34200920459142775,0.6579907954085722,2.802613488727225
I12,down,33,0.34025279511457257,0.6597472048854274,2.8056659748145467
I12,down,34,0.34349271177534957,0.6565072882246504,2.8000221730799675
I12,down,35,0.34462087173377526,0.6553791282662247,2.798043493882294
I12,down,36,0.3420336907735032,0.6579663092264968,2.802570815088978
I12,down,37,0.33935583854406404,0.660644161455936,2.8072183381499363
I12,down,38,0.33412897752961607,0.6658710224703839,2.8161780517969346
I12,down,39,0.3367759767170752,0.6632240232829247,2.8116590351116404
I12,down,40,0.33985792637316026,0.6601420736268397,2.8063499122956506
I12,down,41,0.3347927433053469,0.6652072566946531,2.815048385682143
I12,down,42,0.3297735856939151,0.670226414306085,2.8235322484195144
I12,down,43,0.3291067641289498,0.6708932358710502,2.8246493121650973
I12,down,44,0.3291815894008905,0.6708184105991095,2.824524081379674
I12,down,45,0.33101639392069404,0.668983606079306,2.821444010219241
I12,down,46,0.3290410120147429,0.6709589879852571,2.824759333328104
I12,down,47,0.3226102301113467,0.6773897698886533,2.835410137636625
I12,down,48,0.32282566165204146,0.6771743383479585,2.8350568300537073
I12,down,49,0.3234626298098001,0.6765373701901999,2.8340107923886677
I12,down,50,0.32029804945136653,0.6797019505486335,2.839186973709964
I12,down,51,0.31784157846778854,0.6821584215322114,2.8431692896746563
I12,down,52,0.31666427638958394,0.6833357236104161,2.845066900724783
I12,down,53,0.32037821103007713,0.6796217889699229,2.8390564960986344
I12,down,54,0.32027030259028244,0.6797296974097176,2.8392321290711253
I12,down,55,0.31712273102938315,0.6828772689706168,2.844328792873105
I12,down,56,0.316465678523515,0.6835343214764851,2.8453863080489263
I12,down,57,0.3162287931606756,0.6837712068393245,2.845767030202204
I12,down,58,0.3106726966972968,0.6893273033027032,2.8546150354509736
I12,down,59,0.3123038317426006,0.6876961682573994,2.8520336775890867
I12,down,60,0.3128647402524683,0.6871352597475318,2.851142907780128
I12,down,61,0.3104479779334374,0.6895520220665625,2.8549696148186197
I12,down,62,0.3107999072196045,0.6892000927803955,2.8544141998744825
I12,down,63,0.3097020984895155,0.6902979015104844,2.8561447049689113
I12,down,64,0.3100605139377738,0.6899394860622262,2.8555803907032766
I12,down,65,0.31132287120793256,0.6886771287920674,2.8535877068007833
I12,down,66,0.3101745717418107,0.6898254282581893,2.8554006748855736
I12,down,67,0.3109424711157402,0.6890575288842598,2.854189028175834
I12,down,68,0.31257124035247147,0.6874287596475286,2.851609208624544
I12,down,69,0.31087892378843746,0.6891210762115625,2.8542894102576897
I12,down,70,0.31438513735153156,0.6856148626484684,2.8487203790090954
I12,down,71,0.3164592278955555,0.6835407721044445,2.8453966792929775
I12,down,72,0.32198197511364823,0.6780180248863518,2.836439100388972
I12,down,73,0.3240594207030044,0.6759405792969956,2.833028819427869
I12,down,74,0.31840054280498487,0.6815994571950151,2.842265848207429
I12,down,75,0.31382963771504613,0.6861703622849539,2.849606844518987
I12,down,76,0.3135785234464787,0.6864214765535213,2.850007058538173
I12,down,77,0.3147537009557316,0.6852462990442685,2.848131360994989
I12,down,78,0.31241407843968344,0.6875859215603166,2.8518587221305696
I12,down,79,0.31490033027703346,0.6850996697229665,2.847896834115134
I12,down,80,0.31467027882349363,0.6853297211765064,2.848264742085644
I12,down,81,0.3103779320630081,0.6896220679369919,2.855080086940144
I12,down,82,0.31345386894892113,0.6865461310510789,2.850205608255104
I12,down,83,0.3141265179135495,0.6858734820864505,2.849133278371693
I12,down,84,0.3115168346252034,0.6884831653747966,2.8532808165456904
I12,down,85,0.3099063536736373,0.6900936463263627,2.855823190384325
I12,down,86,0.3122918719213719,0.6877081280786281,2.852052653477526
I12,down,87,0.30928260409561054,0.6907173959043895,2.856804367756868
I12,down,88,0.30439906304028586,0.6956009369597141,2.864419202733602
I12,down,89,0.3042790465409213,0.6957209534590787,2.8646048514434446
I12,down,90,0.30751008231620236,0.6924899176837976,2.859581968983047
I12,down,91,0.3051616149356484,0.6948383850643516,2.863237976618737
I12,down,92,0.3057916706065013,0.6942083293934986,2.862259819050715
I12,down,93,0.3075086681070833,0.6924913318929167,2.8595841788309437
I12,down,94,0.3049319200094116,0.6950680799905884,2.8635940870779466
I12,down,95,0.30459145804702487,0.6954085419529752,2.864121445971894
I12,down,96,0.3010201836002185,0.6989798163997816,2.869618712068794
I12,down,97,0.3024403457700079,0.6975596542299921,2.867440174658765
I12,down,98,0.30436655604888474,0.6956334439511153,2.864469493528344
I12,down,99,0.3050019565570007,0.6949980434429993,2.8634855327206443
I12,down,100,0.304156224593533,0.695843775406467,2.864794766058478
I13,right,1,0.5762421264782002,0.42375787352179983,2.214678851527335
I13,right,2,0.24325745552629327,0.7567425444737067,2.9502650273263242
I13,right,3,0.2074337832952009,0.7925662167047991,2.9931329763090426
I13,right,4,0.17176426475660378,0.8282357352433962,3.0310230811000816
I13,right,5,0.15455118389858477,0.8454488161014152,3.047742852576529
I13,right,6,0.14612841535637422,0.8538715846436258,3.0555756918115664
I13,right,7,0.1390508694179138,0.8609491305820862,3.0619863451007046
I13,right,8,0.13264165404789577,0.8673583459521043,3.0676598014496896
I13,right,9,0.12671465141747248,0.8732853485825275,3.0727971201731785
I13,right,10,0.12244584571808717,0.8775541542819129,3.076433243296302
I13,right,11,0.11807059119283317,0.8819294088071669,3.0801053329662835
I13,right,12,0.11137138574809825,0.8886286142519018,3.0856222900356087
I13,right,13,0.10943506443900844,0.8905649355609916,3.087193424081905
I13,right,14,0.11002676411414325,0.8899732358858568,3.086714425455777
I13,right,15,0.11030623780125833,0.8896937621987416,3.0864878446320096
I13,right,16,0.10724297220305042,0.8927570277969495,3.0889595319398957
I13,right,17,0.10428311181423769,0.8957168881857623,3.0913232057657485
I13,right,18,0.1016586412609008,0.8983413587390991,3.0933990249384022
I13,right,19,0.09836176727074256,0.9016382327292575,3.0959802636675526
I13,right,20,0.09601730421872591,0.9039826957812741,3.0977980865427845
I13,right,21,0.09718800241993548,0.9028119975800645,3.0968921983131397
I13,right,22,0.09574839751675002,0.90425160248325,3.0980056516754306
I13,right,23,0.0946442872380654,0.9053557127619346,3.098855885646066
I13,right,24,0.09555311727382672,0.9044468827261732,3.098156265170248
I13,right,25,0.09572182335096766,0.9042781766490323,3.098026153447356
I13,right,26,0.09271316261924618,0.9072868373807538,3.1003352184303044
I13,right,27,0.09138972034208448,0.9086102796579155,3.101343366363883
I13,right,28,0.09141516550068385,0.9085848344993162,3.1013240265492152
I13,right,29,0.09190829987131768,0.9080917001286823,3.1009488801977083
I13,right,30,0.09167379206031005,0.90832620793969,3.1011273588810147
I13,right,31,0.09201363095432033,0.9079863690456796,3.1008686680772124
I13,right,32,0.09039988848048632,0.9096001115195137,3.102094381287891
I13,right,33,0.09183430223169076,0.9081656977683092,3.101005213740242
I13,right,34,0.0931403831263731,0.9068596168736269,3.100008794897538
I13,right,35,0.08991236341868797,0.910087636581312,3.102463339839714
I13,right,36,0.08800375627592846,0.9119962437240715,3.1039018172897404
I13,right,37,0.08874434448328009,0.9112556555167199,3.10334477571877
I13,right,38,0.09164811722245543,0.9083518827775445,3.101146890666678
I13,right,39,0.09238133258210653,0.9076186674178934,3.100588426132174
I13,right,40,0.09143232678131992,0.90856767321868,3.1013109820101032
I13,right,41,0.08843034746307994,0.91156965253692,3.1035811258597796
I13,right,42,0.08801293209439796,0.911987067905602,3.1038949243023373
I13,right,43,0.08862430982407109,0.9113756901759289,3.10343515779282
I13,right,44,0.08807726042953817,0.9119227395704619,3.10384659393884
I13,right,45,0.08687879429823867,0.9131212057017614,3.1047452508778273
I13,right,46,0.0850339249299893,0.9149660750700107,3.106121360709621
I13,right,47,0.08483247208193008,0.9151675279180699,3.106271096622642
I13,right,48,0.08669777950797772,0.9133022204920223,3.1048806600478054
I13,right,49,0.08700622857260827,0.9129937714273917,3.1046498721672355
I13,right,50,0.08521170027230701,0.914788299727693,3.105989137273239
I13,right,51,0.08726789442079934,0.9127321055792007,3.104453895723231
I13,right,52,0.084176345207295,0.915823654792705,3.10675806121964
I13,right,53,0.07934614779407921,0.9206538522059208,3.1103091661957443
I13,right,54,0.07948079793310306,0.920519202066897,3.110210974141773
I13,right,55,0.07972258515815328,0.9202774148418467,3.110034538828705
I13,right,56,0.07837932298994932,0.9216206770100507,3.1110128709646476
I13,right,57,0.07930298129015946,0.9206970187098406,3.1103406351933547
I13,right,58,0.07932062061581972,0.9206793793841803,3.1103277764406103
I13,right,59,0.0748412456173102,0.9251587543826898,3.1135680947418445
I13,right,60,0.0713576885998783,0.9286423114001217,3.116053558562097
I13,right,61,0.07234090993970738,0.9276590900602926,3.115355079371004
I13,right,62,0.07130041811644762,0.9286995818835524,3.116094170180978
I13,right,63,0.07094468657258932,0.9290553134274107,3.1163462460204547
I13,right,64,0.07324543900997865,0.9267545609900214,3.1147103993995042
I13,right,65,0.0721622397388821,0.9278377602611179,3.1154821833462565
I13,right,66,0.07207171017436399,0.927928289825636,3.1155465550497743
I13,right,67,0.07572944800153748,0.9242705519984625,3.1129295664120704
I13,right,68,0.07594714655941086,0.9240528534405892,3.112772763315787
I13,right,69,0.07418733319466679,0.9258126668053333,3.114036939219271
I13,right,70,0.07292790222718228,0.9270720977728177,3.11493694564838
I13,right,71,0.07212451893005313,0.9278754810699469,3.115509007453559
I13,right,72,0.07189194459721497,0.9281080554027851,3.115674318857824
I13,right,73,0.07184184143455673,0.9281581585654433,3.1157099142336735
I13,right,74,0.07398218043813684,0.9260178195618631,3.114183811823911
I13,right,75,0.07334645581140627,0.9266535441885937,3.1146382768445227
I13,right,76,0.07010347051035325,0.9298965294896467,3.1169411079508764
I13,right,77,0.07247168208033487,0.9275283179196652,3.115261999681884
I13,right,78,0.07643923476599883,0.9235607652340012,3.112417888342181
I13,right,79,0.0763473939285018,0.9236526060714982,3.1124841662681924
I13,right,80,0.07187770188719594,0.9281222981128041,3.115684438101222
I13,right,81,0.07030961851635789,0.9296903814836421,3.1167954916893237
I13,right,82,0.07098024297090678,0.9290197570290932,3.1163210642791546
I13,right,83,0.07359409544537425,0.9264059045546258,3.114461363836286
I13,right,84,0.07422468979655938,0.9257753102034406,3.1140101837187864
I13,right,85,0.07532604920343189,0.9246739507965681,3.113219812926218
I13,right,86,0.07866446435780404,0.921335535642196,3.110805574979379
I13,right,87,0.07676988499795254,0.9232301150020474,3.1121790965861136
I13,right,88,0.07503646498477011,0.9249635350152299,3.113427919855866
I13,right,89,0.07566871218412644,0.9243312878158736,3.112973291907834
I13,right,90,0.07563496353311662,0.9243650364668834,3.112997584579656
I13,right,91,0.071153550830321,0.928846449169679,3.1161982798316314
I13,right,92,0.07017180559555213,0.9298281944044479,3.116892849787013
I13,right,93,0.07248846093427941,0.9275115390657206,3.1152500539454007
I13,right,94,0.07090823683590919,0.9290917631640908,3.1163720572224145
I13,right,95,0.07048964784697806,0.9295103521530219,3.116668239718095
I13,right,96,0.06945508677715853,0.9305449132228415,3.1173984277795777
I13,right,97,0.06815209006344572,0.9318479099365543,3.118314359686445
I13,right,98,0.07044342904764905,0.929556570952351,3.1167009165967743
I13,right,99,0.06911908825732416,0.9308809117426758,3.117635011340517
I13,right,100,0.0655961380929383,0.9344038619070617,3.1200990751013276
I13,left,1,0.5762421264782002,0.42375787352179983,2.214678851527335
I13,left,2,0.24325745552629327,0.7567425444737067,2.9502650273263242
I13,left,3,0.2074337832952009,0.7925662167047991,2.9931329763090426
I13,left,4,0.17176426475660378,0.8282357352433962,3.0310230811000816
I13,left,5,0.15455118389858477,0.8454488161014152,3.047742852576529
I13,left,6,0.14612841535637422,0.8538715846436258,3.0555756918115664
I13,left,7,0.1390508694179138,0.8609491305820862,3.0619863451007046
I13,left,8,0.13264165404789577,0.8673583459521043,3.0676598014496896
I13,left,9,0.12671465141747248,0.8732853485825275,3.0727971201731785
I13,left,10,0.12244584571808717,0.8775541542819129,3.076433243296302
I13,left,11,0.11807059119283317,0.8819294088071669,3.0801053329662835
I13,left,12,0.11137138574809825,0.8886286142519018,3.0856222900356087
I13,left,13,0.10943506443900844,0.8905649355609916,3.087193424081905
I13,left,14,0.11002676411414325,0.8899732358858568,3.086714425455777
I13,left,15,0.11030623780125833,0.8896937621987416,3.0864878446320096
I13,left,16,0.10724297220305042,0.8927570277969495,3.0889595319398957
I13,left,17,0.10428311181423769,0.8957168881857623,3.0913232057657485
I13,left,18,0.1016586412609008,0.8983413587390991,3.0933990249384022
I13,left,19,0.09836176727074256,0.9016382327292575,3.0959802636675526
I13,left,20,0.09601730421872591,0.9039826957812741,3.0977980865427845
I13,left,21,0.09718800241993548,0.9028119975800645,3.0968921983131397
I13,left,22,0.09574839751675002,0.90425160248325,3.0980056516754306
I13,left,23,0.0946442872380654,0.9053557127619346,3.098855885646066
I13,left,24,0.09555311727382672,0.9044468827261732,3.098156265170248
I13,left,25,0.09572182335096766,0.9042781766490323,3.098026153447356
I13,left,26,0.09271316261924618,0.9072868373807538,3.1003352184303044
I13,left,27,0.09138972034208448,0.9086102796579155,3.101343366363883
I13,left,28,0.09141516550068385,0.9085848344993162,3.1013240265492152
I13,left,29,0.09190829987131768,0.9080917001286823,3.1009488801977083
I13,left,30,0.09167379206031005,0.90832620793969,3.1011273588810147
I13,left,31,0.09201363095432033,0.9079863690456796,3.1008686680772124
I13,left,32,0.09039988848048632,0.9096001115195137,3.102094381287891
I13,left,33,0.09183430223169076,0.9081656977683092,3.101005213740242
I13,left,34,0.0931403831263731,0.9068596168736269,3.100008794897538
I13,left,35,0.08991236341868797,0.910087636581312,3.102463339839714
I13,left,36,0.08800375627592846,0.9119962437240715,3.1039018172897404
I13,left,37,0.08874434448328009,0.9112556555167199,3.10334477571877
I13,left,38,0.09164811722245543,0.9083518827775445,3.101146890666678
I13,left,39,0.09238133258210653,0.9076186674178934,3.100588426132174
I13,left,40,0.09143232678131992,0.90856767321868,3.1013109820101032
I13,left,41,0.08843034746307994,0.91156965253692,3.1035811258597796
I13,left,42,0.08801293209439796,0.911987067905602,3.1038949243023373
I13,left,43,0.08862430982407109,0.9113756901759289,3.10343515779282
I13,left,44,0.08807726042953817,0.9119227395704619,3.10384659393884
I13,left,45,0.08687879429823867,0.9131212057017614,3.1047452508778273
I13,left,46,0.0850339249299893,0.9149660750700107,3.106121360709621
I13,left,47,0.08483247208193008,0.9151675279180699,3.106271096622642
I13,left,48,0.08669777950797772,0.9133022204920223,3.1048806600478054
I13,left,49,0.08700622857260827,0.9129937714273917,3.1046498721672355
I13,left,50,0.08521170027230701,0.914788299727693,3.105989137273239
I13,left,51,0.08726789442079934,0.9127321055792007,3.104453895723231
I13,left,52,0.084176345207295,0.915823654792705,3.10675806121964
I13,left,53,0.07934614779407921,0.9206538522059208,3.1103091661957443
I13,left,54,0.07948079793310306,0.920519202066897,3.110210974141773
I13,left,55,0.07972258515815328,0.9202774148418467,3.110034538828705
I13,left,56,0.07837932298994932,0.9216206770100507,3.1110128709646476
I13,left,57,0.07930298129015946,0.9206970187098406,3.1103406351933547
I13,left,58,0.07932062061581972,0.9206793793841803,3.1103277764406103
I13,left,59,0.0748412456173102,0.9251587543826898,3.1135680947418445
I13,left,60,0.0713576885998783,0.9286423114001217,3.116053558562097
I13,left,61,0.07234090993970738,0.9276590900602926,3.115355079371004
I13,left,62,0.07130041811644762,0.9286995818835524,3.116094170180978
I13,left,63,0.07094468657258932,0.9290553134274107,3.1163462460204547
I13,left,64,0.07324543900997865,0.9267545609900214,3.1147103993995042
I13,left,65,0.0721622397388821,0.9278377602611179,3.1154821833462565
I13,left,66,0.07207171017436399,0.927928289825636,3.1155465550497743
I13,left,67,0.07572944800153748,0.9242705519984625,3.1129295664120704
I13,left,68,0.07594714655941086,0.9240528534405892,3.112772763315787
I13,left,69,0.07418733319466679,0.9258126668053333,3.114036939219271
I13,left,70,0.07292790222718228,0.9270720977728177,3.11493694564838
I13,left,71,0.07212451893005313,0.9278754810699469,3.115509007453559
I13,left,72,0.07189194459721497,0.9281080554027851,3.115674318857824
I13,left,73,0.07184184143455673,0.9281581585654433,3.1157099142336735
I13,left,74,0.07398218043813684,0.9260178195618631,3.114183811823911
I13,left,75,0.07334645581140627,0.9266535441885937,3.1146382768445227
I13,left,76,0.07010347051035325,0.9298965294896467,3.1169411079508764
