reference,direction,shift_px,rmse_d,jod_rmse,psnr_d,jod_psnr,ssim_d,jod_ssim,ssim,ms_ssim_d,jod_ms_ssim,iw_ssim_d,jod_iw_ssim,vif_d,jod_vif,fsim_d,jod_fsim,srsim_d,jod_srsim,gmsd_d,jod_gmsd,ms_gmsd_d,jod_ms_gmsd,vsi_d,jod_vsi,mdsi_d,jod_mdsi,haarpsi_d,jod_haarpsi,dss_d,jod_dss,lpips_d,jod_lpips,dists_d,jod_dists,pieapp_d,jod_pieapp
I04,down,97,43.286473138906956,3.232628987222486,0.0649192227518914,3.147714835812096,0.5787801146507263,2.646288687345411,0.4212198853492737,0.7307215332984924,2.679426173446382,0.8775073289871216,2.5764479617430913,0.9822366237640381,2.823922963817894,0.30529624223709106,2.8337017806970834,0.24180275201797485,2.6423040490363974,0.2373945266008377,2.7230858156396462,0.2524033188819885,2.7815449896076077,0.11175763607025146,2.73063006477787,0.48348066210746765,2.7927713357655652,0.6750726103782654,3.3621381766764493,0.8038682341575623,2.6483043135631306,0.5942137241363525,2.7394540527757245,0.19167065620422363,2.0768788030331544,2.4587652683258057,2.5749825189544535
I04,down,98,43.269437222296254,3.232249670734862,0.06490481688202651,3.147421570052362,0.5770841240882874,2.642515532659604,0.42291587591171265,0.7283042669296265,2.6794189099570103,0.8789421916007996,2.576447961764301,0.981914222240448,2.8234950607503135,0.3057444095611572,2.833778922906504,0.24167275428771973,2.6423039049739145,0.23850959539413452,2.723828869105318,0.25299370288848877,2.7818204811337486,0.11173081398010254,2.7306198555556875,0.48391467332839966,2.793717300088882,0.6775954961776733,3.3655374436254206,0.8048720359802246,2.6484110962703653,0.5949976444244385,2.741510186684116,0.19150304794311523,2.075552830524603,2.440171241760254,2.5740983461193476
I04,down,99,43.25815023940001,3.23199812864289,0.06489527274833748,3.147227047033734,0.5779999494552612,2.6445553699356728,0.42200005054473877,0.7245476841926575,2.6794071294441526,0.880575954914093,2.576447961787517,0.9816704392433167,2.823170805513923,0.3058621883392334,2.8337990890286164,0.2442234754562378,2.6423065732739133,0.23773139715194702,2.7233121450433724,0.2525457739830017,2.781611821264014,0.11188173294067383,2.7306771118387587,0.48392391204833984,2.7937373734971787,0.6752391457557678,3.362363507061474,0.8047823905944824,2.6484015869793893,0.5964444875717163,2.7452844693031397,0.192771315574646,2.085515084448694,2.4825620651245117,2.576052151810833
I04,down,100,43.248153293051054,3.231775183417631,0.06488681552155874,3.147054523746784,0.5775845646858215,2.6436308603681935,0.42241543531417847,0.7221584916114807,2.679399312608716,0.8819340467453003,2.576447961806088,0.981730043888092,2.823250141062961,0.3061782121658325,2.833852980037136,0.2457597255706787,2.642308029130163,0.2387649267911911,2.723996567247101,0.25373849272727966,2.7821625014024267,0.11203193664550781,2.730733645870714,0.48420262336730957,2.7943417087134548,0.6781752109527588,3.3663142175372975,0.8045558929443359,2.648377537260103,0.5958846807479858,2.743827306456402,0.19315630197525024,2.0885067484063313,2.5058820247650146,2.5770366606954798
I05,right,1,24.517109617078933,2.447413882529749,0.04916079210041221,2.4432910428700882,0.15053558349609375,0.9594799753916856,0.8494644165039062,0.07828092575073242,1.3663147446418207,0.08568090200424194,2.1940836987394583,0.7378251552581787,2.0465355053920105,0.09572821855545044,2.3793067499991594,0.04885244369506836,2.3933826244920056,0.12573298811912537,2.4280949785749653,0.13046224415302277,2.4574287037334352,0.03227400779724121,2.260176861749642,0.3538508415222168,2.090691160541608,0.29021066427230835,2.274116616464017,0.13770949840545654,1.592055047384747,0.06378445774316788,0.2243047466181835,0.010188937187194824,0.2532863042569073,0.2269613891839981,0.41674978735114754
I05,right,2,37.49964762452452,3.076869664381131,0.06005912574226496,3.021515738959312,0.4264969825744629,2.2239603205813916,0.5735030174255371,0.23683547973632812,2.4901325252620667,0.2991293668746948,2.574776690427962,0.8718727827072144,2.600476141911778,0.1963714361190796,2.772179171301559,0.10150623321533203,2.6226043456999832,0.19422118365764618,2.675676674803498,0.1958199441432953,2.725340819156213,0.0707196593284607,2.675000771921077,0.4194926619529724,2.5703977485303673,0.4576539993286133,2.920290589363699,0.2840229868888855,2.232463488420535,0.13630467653274536,0.5103720044931443,0.02134084701538086,0.30794078276605175,0.1737801730632782,0.32331504774397923
I05,right,3,42.68918199913142,3.2190781400540738,0.0644145388526664,3.137188857306158,0.6136162281036377,2.719703790475851,0.3863837718963623,0.3722432255744934,2.6495282616590483,0.4922832250595093,2.5764362855808534,0.9192765355110168,2.717601596778148,0.2643893361091614,2.823087597295398,0.1341189742088318,2.6382263223376867,0.22507692873477936,2.7136018956229244,0.22665290534496307,2.7648144442829157,0.09796816110610962,2.722916311822246,0.45115119218826294,2.70356183996837,0.5499840974807739,3.1491119466880413,0.37647294998168945,2.4215141492959447,0.19441869854927063,0.7937139229316148,0.026183784008026123,0.3348790962409187,0.18747958540916443,0.34685420910722375
I05,right,4,46.06339749238723,3.2891864909077517,0.06727808183142239,3.1904943055881207,0.7108814716339111,2.8874868411606727,0.28911852836608887,0.4756805896759033,2.6723961851622926,0.717052161693573,2.5764479261347226,0.9438014626502991,2.764879898535819,0.3066108226776123,2.8339262384993162,0.1537168025970459,2.6407312856134695,0.24219517409801483,2.7261639479258855,0.24485398828983307,2.777655820802175,0.11598783731460571,2.732072142197012,0.4706566631793976,2.762047314085147,0.6033269166946411,3.251525401570081,0.44452089071273804,2.5055591492296116,0.23599691689014435,1.0206846046531517,0.03565073013305664,0.3936269555567623,0.13230076432228088,0.2543806482266916
I05,right,5,48.89535323405458,3.337217029311021,0.06970850726511431,3.2251366150010585,0.775374710559845,2.9731894709802917,0.22462528944015503,0.5565193891525269,2.6772670596777504,0.7754436135292053,2.5764479542580174,0.9573124647140503,2.7875766934891373,0.331826388835907,2.837317888253665,0.16667962074279785,2.6414722661746737,0.2514636516571045,2.7312914499114744,0.2553498148918152,2.782881852782652,0.1293172836303711,2.734984655885455,0.4839371144771576,2.7937660544838256,0.6336497664451599,3.301727285468086,0.5014249086380005,2.5531466910483687,0.2804505228996277,1.2777071762462542,0.04004758596420288,0.42379426193632336,0.19428205490112305,0.35868144924596645
I05,right,6,51.45234057147175,3.373512623094048,0.07192847213047462,3.250068712912064,0.8218811750411987,3.0245945829506002,0.17811882495880127,0.6231657862663269,2.678694908572055,0.8112555146217346,2.5764479591136364,0.9657047390937805,2.8005794242273323,0.3484343886375427,2.8388216016537626,0.17517632246017456,2.641759299897899,0.25730812549591064,2.7340440492643237,0.2621007561683655,2.785610558791107,0.13916653394699097,2.7361414541474005,0.49299857020378113,2.8122325912520094,0.653711199760437,3.332096886067216,0.5439518690109253,2.579209755249394,0.3118017017841339,1.4625850355090413,0.04279923439025879,0.44363896000371816,0.2214585244655609,0.40682958102355826
I05,right,7,53.67998066494314,3.4004751475453334,0.073884953575991,3.267759163516826,0.8566654324531555,3.0581178861722904,0.14333456754684448,0.6786823272705078,2.6792011075573985,0.905014157295227,2.576447962040012,0.9717929363250732,2.8095159801647887,0.35893309116363525,2.8395578081003805,0.17980742454528809,2.641872788394835,0.26150161027908325,2.735819212813856,0.26668113470077515,2.7872252340718227,0.1467376947402954,2.7367004842230926,0.49904918670654297,2.8232928833839654,0.6649435758590698,3.3481782746842264,0.5691961050033569,2.5917231691485085,0.33845841884613037,1.6188398250043312,0.05149531364440918,0.5113680458915427,0.28030791878700256,0.5157333579828071
I05,right,8,55.331709238188786,3.4180275628301997,0.07535044760383182,3.2788330935235597,0.8800188302993774,3.078501320994068,0.11998116970062256,0.7243385314941406,2.6794064554074986,0.9757205843925476,2.576447962281976,0.9761566519737244,2.8156743676496467,0.36842072010040283,2.840109673844836,0.1854393482208252,2.6419806893690065,0.26399797201156616,2.7368033800199307,0.2698303461074829,2.7882365437996723,0.15286993980407715,2.7370151850641378,0.5032964944839478,2.8304985372684492,0.6752766370773315,3.3624142161518584,0.5910415649414062,2.6010772660911243,0.35807526111602783,1.731830814927297,0.054704129695892334,0.5383150353764561,0.31265708804130554,0.5780574752186082
I05,right,9,56.70625234465509,3.431221057038994,0.07658032328503366,3.2868974181074315,0.8937085270881653,3.089714519155539,0.10629147291183472,0.7553194761276245,2.6794877959491483,0.8760159015655518,2.576447961720202,0.9791102409362793,2.8197289653651154,0.3771326541900635,2.8405371257476872,0.19142603874206543,2.6420674298869926,0.2665014863014221,2.7377393789621647,0.27239447832107544,2.7890051780700515,0.158769428730011,2.7372355291963686,0.5065447092056274,2.8357166110284284,0.6818459630012512,3.371195579284631,0.6230086088180542,2.6126703850300146,0.384124219417572,1.877616344714361,0.05509781837463379,0.5416943297719844,0.420634388923645,0.7960561803464349
I05,right,10,58.019503627880624,3.4427350222505906,0.07776458846195092,3.293734034269122,0.9004094004631042,3.095013998732499,0.09959059953689575,0.7811886668205261,2.6795335507230336,0.8519507050514221,2.576447961199091,0.9809802174568176,2.822249476143065,0.3833168148994446,2.840801001838827,0.19565069675445557,2.6421152139625974,0.26837998628616333,2.7384097548906605,0.2743425965309143,2.789558231768642,0.16349142789840698,2.7373686024716335,0.5105903744697571,2.841879004320469,0.6886959075927734,3.3801351051859605,0.6627281904220581,2.6242122897365334,0.40342187881469727,1.9815300062699663,0.06050586700439453,0.5897351453942505,0.46765121817588806,0.8943311917754003
I05,right,11,59.13130334451647,3.451715722496016,0.07877455657308562,3.2989245369325357,0.9046908617019653,3.098336636030269,0.09530913829803467,0.8008372783660889,2.679558869764218,0.849023699760437,2.5764479611108237,0.9819468259811401,2.8235383813462414,0.38962721824645996,2.841040615026941,0.20060378313064575,2.6421601575796103,0.26971542835235596,2.7388703317576693,0.2756650149822235,2.7899191346473904,0.16787046194076538,2.7374656341235095,0.5137882828712463,2.8464979994824176,0.6936146020889282,3.3864204614983713,0.6887844800949097,2.630376996703262,0.42091816663742065,2.0721532596737338,0.06215697526931763,0.6050026323220452,0.5322906970977783,1.0308789198147306
I05,right,12,60.087358582802864,3.4589162446989343,0.07964865071596175,3.302989092252139,0.9094511270523071,3.1019737690750837,0.09054887294769287,0.8200851678848267,2.6795778257680727,0.8599681854248047,2.5764479614094693,0.9831821322441101,2.8251718385030418,0.3964530825614929,2.841269900060979,0.20284754037857056,2.6421772453830954,0.2718224823474884,2.7395709823441003,0.27741989493370056,2.7903806444688506,0.17202705144882202,2.7375391501377635,0.5177647471427917,2.8519465506447137,0.6995172500610352,3.3938184854815425,0.7001041173934937,2.6327597342919944,0.4345442056655884,2.140110834941293,0.06154441833496094,0.5993057864085587,0.5419051051139832,1.0512221178742966
I05,right,13,60.97349282316777,3.465186217915222,0.08046359633391914,3.3064531358100644,0.9140293598175049,3.105415938462599,0.08597064018249512,0.8369109630584717,2.6795907322564645,0.8791831135749817,2.5764479617677853,0.9845336079597473,2.8269413866447244,0.40207022428512573,2.8414378469522035,0.20684289932250977,2.6422034559636813,0.2733675539493561,2.7400651962233096,0.27900320291519165,2.7907806097876593,0.17572766542434692,2.7375923262211472,0.5198536515235901,2.854683229991283,0.7035788893699646,3.3988189802860127,0.7142943143844604,2.6355196950023583,0.4519285559654236,2.2232332009065794,0.07031726837158203,0.6845253879406454,0.5934357643127441,1.1598993591080973
I05,right,14,61.757357660269854,3.4704269242753147,0.08118841625539862,3.3092914766860635,0.9180144667625427,3.1083681934063865,0.08198553323745728,0.8519885540008545,2.6796000059699807,0.9035922884941101,2.5764479620292597,0.9855835437774658,2.828303578438801,0.4062957763671875,2.8415530684274017,0.2090582251548767,2.6422159569399355,0.2748532295227051,2.740525356423882,0.2800755798816681,2.7910429644955794,0.1791589856147766,2.737633167073909,0.5222975015640259,2.8577794074946046,0.7076294422149658,3.4037338244109065,0.7228467464447021,2.6370694528370677,0.46390026807785034,2.278030068964941,0.07451385259628296,0.7279902062707813,0.6785706877708435,1.3360265564364728
I05,right,15,62.51474656960972,3.475232344542234,0.0818923485366894,3.311845872143436,0.923183798789978,3.1121376695081713,0.07681620121002197,0.8648510575294495,2.679606525343634,0.9332950711250305,2.576447962189248,0.986299991607666,2.8292268516208043,0.41084498167037964,2.841667360108204,0.2114071249961853,2.642227832776257,0.2750494182109833,2.740585043808791,0.28016698360443115,2.7910650140954436,0.18225693702697754,2.737664197739832,0.5239956974983215,2.8598658064804194,0.7109256982803345,3.4076810483901703,0.7331749200820923,2.6388345764221413,0.4752686023712158,2.328159082595035,0.07591533660888672,0.742880868999757,0.6908769607543945,1.360922626397655
I05,right,16,63.2928463532931,3.479918093045076,0.08261930138526413,3.31428991967049,0.9288101196289062,3.1161644871031067,0.07118988037109375,0.8794095516204834,2.6796126331728933,0.9584109783172607,2.576447962255675,0.9871574640274048,2.830325233946368,0.4152393341064453,2.841768912881662,0.21465688943862915,2.6422421980186073,0.27648645639419556,2.741014736750571,0.28156885504722595,2.7913971740679067,0.18472963571548462,2.7376855718471234,0.5270660519599915,2.8635070322948684,0.7138605117797852,3.4111563646667875,0.7424176931381226,2.640321068656476,0.48372042179107666,2.36420340834614,0.08160459995269775,0.8051807847665127,0.7064915299415588,1.3922526647968247
I05,right,17,64.04756763229027,3.4842320233630675,0.08332812818616595,3.3164970449320292,0.9346579313278198,3.120267482495059,0.06534206867218018,0.8930146098136902,2.679617330811352,0.9548588395118713,2.5764479622486736,0.9878515601158142,2.831209077164205,0.4166426658630371,2.8417996266734917,0.21616345643997192,2.6422481321941405,0.2771903872489929,2.741220481368565,0.2825813889503479,2.791630195834898,0.1867554783821106,2.7377011200560446,0.5282802581787109,2.864901734192094,0.7153095602989197,3.4128588259735544,0.7550231218338013,2.6422156950129647,0.4975467026233673,2.4208913048134253,0.08492410182952881,0.8428396840708812,0.76761394739151,1.5116963253512954
I05,right,18,64.74470178533824,3.4880244653757595,0.0839861982672304,3.3184016261170455,0.9379285573959351,3.122526229837181,0.06207144260406494,0.9065638184547424,2.6796212088963314,0.9793550372123718,2.5764479622861627,0.9883791208267212,2.831877724261614,0.420165479183197,2.841873272657949,0.21905189752578735,2.64225837284971,0.27806761860847473,2.74147260787371,0.283367395401001,2.7918072026795215,0.18867206573486328,2.7377143760463696,0.5303547978401184,2.8672270517239333,0.7180556058883667,3.41606090068343,0.7655360698699951,2.6436863108406214,0.5081897974014282,2.462593039043517,0.08521163463592529,0.8461448371496069,0.8490602970123291,1.6613758060594552
I05,right,19,65.36733581323433,3.491262552688725,0.0845766994974161,3.3200001090701066,0.9396956562995911,3.1237359916266083,0.060304343700408936,0.9175491333007812,2.6796238615955854,0.9562098383903503,2.576447962251412,0.9886710047721863,2.8322465078139856,0.4211539626121521,2.8418930815264503,0.22082245349884033,2.6422639811599993,0.2792612314224243,2.741808203479367,0.28449082374572754,2.7920544408888084,0.190712571144104,2.7377270908200444,0.5315622091293335,2.8685476609902185,0.719218909740448,3.417407894743853,0.7740384340286255,2.6448074514187283,0.5189353823661804,2.502988854476878,0.09258246421813965,0.9330533234017221,0.8453733921051025,1.6548631259479847
I05,right,20,65.92852206279015,3.494065522895002,0.08511119090862455,3.321362322485139,0.9413014650344849,3.124828915510644,0.05869853496551514,0.9276531338691711,2.679625970372083,0.9476715922355652,2.5764479622323924,0.9889158606529236,2.832555237762145,0.423136830329895,2.8419317316959223,0.22179698944091797,2.6422668699810856,0.27961236238479614,2.741905317456816,0.28513556718826294,2.792193335915023,0.19268178939819336,2.737738129317222,0.5330244898796082,2.870115478445309,0.7223261594772339,3.420978304165839,0.7780745029449463,2.645319299807852,0.526526153087616,2.5304952541420334,0.09546566009521484,0.9680971343100744,0.8514450192451477,1.6655742513017753
I05,right,21,66.48276056920501,3.4967303713149933,0.08564120398313403,3.322638206613177,0.9421034455299377,3.125372470843784,0.057896554470062256,0.934781551361084,2.6796272906059677,0.9426137208938599,2.576447962218994,0.9892521500587463,2.8329783096771526,0.425373911857605,2.8419736526248016,0.22505682706832886,2.6422756045637925,0.2798248827457428,2.7419637440982325,0.2854219675064087,2.792254344664409,0.19458556175231934,2.73774776415803,0.5343264937400818,2.871482900881187,0.7236931324005127,3.4225364479786933,0.783429741859436,2.645978949234859,0.5363259315490723,2.564755460689403,0.0931096076965332,0.9394195906544722,0.8985556960105896,1.746198220214001
I05,right,22,67.00872399850333,3.499167660211717,0.08614618370901082,3.3237881787355694,0.9425956606864929,3.1257053286115752,0.05740433931350708,0.9399377703666687,2.6796281677034344,0.939583420753479,2.576447962210091,0.9895361065864563,2.833334695301129,0.4276442527770996,2.84201444319865,0.2261660099029541,2.642278277350215,0.28038039803504944,2.7421152269463565,0.285858154296875,2.7923464547009385,0.1968035101890564,2.7377578339992397,0.535595178604126,2.8727899493807216,0.726449728012085,3.4256553540084127,0.7874449491500854,2.646459351007252,0.5428037643432617,2.5866350844987416,0.09632205963134766,0.9786081669631662,0.9783337116241455,1.8721790888754026
I05,right,23,67.47802007917382,3.501269619217026,0.08659840437590448,3.324766423518828,0.9439206719398499,3.126598536832568,0.056079328060150146,0.9446768760681152,2.679628920555614,0.9378637075424194,2.576447962204721,0.9897817373275757,2.833642353884937,0.430797278881073,2.842068298731647,0.22802913188934326,2.642282457698002,0.28119251132011414,2.7423334868394478,0.28640109300613403,2.792459761744591,0.1990070343017578,2.7377667368250513,0.5368617177009583,2.8740702508352833,0.727570116519928,3.4269141880787473,0.7936476469039917,2.647178339118682,0.5490465760231018,2.6071492392736895,0.09865093231201172,1.0074117060970544,1.0321003198623657,1.9493100179410074
I05,right,24,67.97829589290133,3.503437295277929,0.08708224211593266,3.325761782000327,0.9448363184928894,3.12721338822377,0.055163681507110596,0.9521582722663879,2.679630013118799,0.9395206570625305,2.5764479622098992,0.9900648593902588,2.833996252787299,0.43250060081481934,2.842096099614537,0.23167282342910767,2.642289624648811,0.281046062707901,2.742294405941806,0.2863699495792389,2.792453302404919,0.20052844285964966,2.737772306764782,0.5381560325622559,2.875353759920573,0.7304083704948425,3.430080546734761,0.7999300360679626,2.6478788903586974,0.5534718036651611,2.6213540036657657,0.09773343801498413,0.9960267743529997,1.063459873199463,1.9913777186217039
I05,right,25,68.51700788206362,3.505690041264475,0.08760529627325592,3.3267811920137604,0.946925163269043,3.12860873314935,0.05307483673095703,0.959894597530365,2.6796310301968687,0.9415746927261353,2.5764479622160197,0.9903873801231384,2.8343984637874087,0.4347073435783386,2.8421308266304095,0.2344418168067932,2.6422942892679657,0.28144189715385437,2.7423997579235437,0.2868284583091736,2.7925479114165217,0.20172172784805298,2.737776373079214,0.539837121963501,2.876984035979129,0.730776309967041,3.4304886575952445,0.8066802024841309,2.648601775382758,0.5622137784957886,2.648603805607461,0.10316991806030273,1.0641312109225574,1.0934956073760986,2.029666609306628
I05,right,26,69.00535526059598,3.5076616362525312,0.08808130075017821,3.3276603967141685,0.9488420486450195,3.129880322975687,0.05115795135498047,0.9809970855712891,2.679633310321681,0.9447441697120667,2.5764479622248517,0.990760087966919,2.834862023819,0.4350324869155884,2.842135823427043,0.23618042469024658,2.6422969156686804,0.28223755955696106,2.7426088614331996,0.28770914673805237,2.7927267233786237,0.20324283838272095,2.737781198808534,0.5401580333709717,2.8772905973895697,0.7331689596176147,3.4331293914181593,0.8088678121566772,2.6488296260477,0.5687447786331177,2.66826765780955,0.1066443920135498,1.1083711822985152,1.1667420864105225,2.1149933099317457
I05,right,27,69.41172649941802,3.5092527616776463,0.08847876494790384,3.3283608380156813,0.9517845511436462,3.1318158455334,0.04821544885635376,0.9828574657440186,2.6796334812467464,0.9482089281082153,2.5764479622337175,0.9909874796867371,2.835144194164263,0.4365617036819458,2.842158921673672,0.2385185956954956,2.642300118275557,0.2829892337322235,2.742803181596264,0.28836145997047424,2.792856738612926,0.2041303515434265,2.737783840632801,0.5410619974136353,2.8781462363789685,0.7339351773262024,3.4339702583658216,0.8112550973892212,2.649074769112758,0.5751852989196777,2.687086877922641,0.10824060440063477,1.128847220510966,1.1574277877807617,2.104763524408435
I05,right,28,69.75474747928871,3.510561803712565,0.08881524811284454,3.3289308556060075,0.9538196921348572,3.1331429748855966,0.04618030786514282,0.9850195646286011,2.6796336744503115,0.9527568221092224,2.5764479622442185,0.9911754131317139,2.8353770290554,0.4378475546836853,2.8421778398324022,0.23804736137390137,2.642299501510365,0.2833584249019623,2.742897492294673,0.28862065076828003,2.7929078335092576,0.2052416205406189,2.7377869787578675,0.5424059629440308,2.879397054898034,0.7363697290420532,3.4366266541776156,0.8127360343933105,2.649225026576687,0.5798740983009338,2.700435079980067,0.11254441738128662,1.1844293893729894,1.188720941543579,2.138433697897964
I05,right,29,70.0727576324651,3.5117482257600967,0.08912798939619547,3.3294424688699107,0.9538713097572327,3.1331765129758873,0.046128690242767334,0.98589688539505,2.6796337512156754,0.956619381904602,2.5764479622522236,0.9914455413818359,2.8357111085768185,0.4399799704551697,2.8422082286990644,0.24053949117660522,2.642302610152001,0.2841827869415283,2.7431054241798756,0.2893129587173462,2.793042753229301,0.2064250111579895,2.7377901243116867,0.5428915619850159,2.879842816241866,0.736505389213562,3.4367739922270744,0.8149953484535217,2.6494516147247396,0.5853859186172485,2.7157517547259444,0.11534595489501953,1.2208260952223349,1.198522925376892,2.1485750285006517
I05,right,30,70.37910237587069,3.5128669369416317,0.08943001092868957,3.329920470680881,0.9538844227790833,3.1331850320849304,0.04611557722091675,0.9869155883789062,2.679633839192193,0.9622932076454163,2.5764479622626304,0.9915413856506348,2.8358294768382475,0.4409387707710266,2.8422215029631843,0.24165618419647217,2.6423038865461876,0.2836782932281494,2.742978606901532,0.2891368269920349,2.793008641481502,0.20792192220687866,2.7377938319586974,0.5434694290161133,2.880369049149657,0.7390128970146179,3.439484427150358,0.8168347477912903,2.649633757260517,0.5886824131011963,2.7247211691771693,0.11476600170135498,1.2132813328437548,1.2652109861373901,2.2126279159718987
I05,right,31,70.68163348552702,3.5139489076289943,0.08972897993202998,3.3303785835661084,0.9558740258216858,3.1344731164346173,0.04412597417831421,0.9877768158912659,2.6796339126090336,0.9727379679679871,2.5764479622782366,0.9915518760681152,2.8358424272754412,0.44239115715026855,2.842241163376457,0.2442237138748169,2.6423065735083355,0.28460943698883057,2.743211616780925,0.2898311913013458,2.7931422833805506,0.2090643048286438,2.7377964708884974,0.5443117618560791,2.8811279639342593,0.7389473915100098,3.4394139314204537,0.8221335411071777,2.6501469837442073,0.5926488637924194,2.7353260297051945,0.11801666021347046,1.2556170148233463,1.254478096961975,2.202886816835531
I05,right,32,70.98316210667173,3.515005193989576,0.09002766658332807,3.330821775850336,0.9578432440757751,3.135739243756384,0.042156755924224854,0.9900215268135071,2.679634099907533,0.9728436470031738,2.5764479622783734,0.9916439652442932,2.8359560667082495,0.4425095319747925,2.842242742389999,0.24674922227859497,2.6423089113949345,0.28512847423553467,2.7433395121277724,0.2904917001724243,2.793267347491513,0.21011531352996826,2.7377987621894135,0.5457991361618042,2.882444752110881,0.7414654493331909,3.442111878026914,0.8251797556877136,2.650434480199465,0.5949114561080933,2.741284509338106,0.12100344896316528,1.2945686838788752,1.2727247476577759,2.2193216397353206
I05,right,33,71.26426409855573,3.5159704463662527,0.09030676063975097,3.331223212044145,0.9595942497253418,3.1368577952772414,0.0404057502746582,0.9971325993537903,2.679634656318969,0.965254545211792,2.576447962267487,0.9917588829994202,2.8360977641809066,0.44370442628860474,2.8422584872412244,0.2497604489326477,2.642311351611056,0.28584036231040955,2.743512647376163,0.2911500036716461,2.793390025864274,0.2116987109184265,2.737801982912515,0.5464814901351929,2.883039040671158,0.7421566247940063,3.4428481586739785,0.8282171487808228,2.6507157828268646,0.5999770164489746,2.754387788722287,0.12100082635879517,1.2945344820099103,1.273053526878357,2.2196121911287108
I05,right,34,71.485585794766,3.516717438499703,0.09052695647294208,3.3315315264311596,0.9574701189994812,3.1355000060511093,0.0425298810005188,1.0,2.679634865664924,0.9622335433959961,2.5764479622625283,0.9918639659881592,2.8362272255377543,0.44421321153640747,2.842265085454983,0.2509629726409912,2.642312231426672,0.2863340377807617,2.743631182111366,0.2915903925895691,2.7934710131616978,0.21272099018096924,2.737803923823776,0.547657310962677,2.8840488685957197,0.7438668012619019,3.444662074601201,0.8295546770095825,2.6508379836861877,0.6036556363105774,2.7637005154291088,0.12185907363891602,1.30572571189756,1.3194031715393066,2.2586518279606858
I05,right,35,71.6879266591603,3.517390515095637,0.0907285986445602,3.331807519984911,0.9560360908508301,3.1345776459789914,0.04396390914916992,1.0,2.679634865664924,0.9617520570755005,2.5764479622617023,0.9918897747993469,2.8362590057813475,0.4453149437904358,2.842279160247017,0.25307077169418335,2.642313655833277,0.2863444983959198,2.7436336803333945,0.291482537984848,2.7934512582877584,0.21363729238510132,2.7378055767499063,0.5476809144020081,2.884068957048764,0.7440319061279297,3.4448366035900797,0.8321706056594849,2.6510740708918092,0.6081835031509399,2.7749319751212114,0.12367653846740723,1.3294099940841486,1.3618167638778687,2.291171977638862
I05,right,36,71.9365915111192,3.5182049910650006,0.09097685225553749,3.332139180985289,0.9570597410202026,3.1352365233865527,0.04294025897979736,1.0,2.679634865664924,0.9638313055038452,2.5764479622652,0.9919560551643372,2.8363405926709055,0.44619500637054443,2.8422901969386203,0.2535250186920166,2.642313944319767,0.28699713945388794,2.7437884511751487,0.29205191135406494,2.7935549673784354,0.21386057138442993,2.737805967560689,0.547326922416687,2.883766928718764,0.7452774047851562,3.4461498525095244,0.8321360349655151,2.6510709758188113,0.6112551093101501,2.7824076333368355,0.12300550937652588,1.320668530626505,1.4335230588912964,2.3397402286698634
I05,right,37,72.18289343166195,3.5189981435502,0.0912232459480588,3.332459702130642,0.9590741395950317,3.1365262585898757,0.04092586040496826,1.0,2.679634865664924,0.9680711030960083,2.5764479622717777,0.9921236634254456,2.83654672230198,0.446425199508667,2.842293053937965,0.25484877824783325,2.642314749907996,0.28695204854011536,2.7437778270226842,0.2915034592151642,2.793455094285596,0.21487605571746826,2.737807688036355,0.5479722023010254,2.8843162786850325,0.7446681261062622,3.4455081681998543,0.8340359926223755,2.6512400958793023,0.6154402494430542,2.792409048931166,0.12743151187896729,1.3782176762556186,1.4471009969711304,2.3480921794628005
I05,right,38,72.33268080761597,3.5194739807075814,0.0913733274054627,3.3326508062159825,0.9586842060089111,3.136277306564721,0.04131579399108887,1.0,2.679634865664924,0.9737497568130493,2.576447962279537,0.992281973361969,2.836741172749096,0.446699857711792,2.8422964467742986,0.25546377897262573,2.6423151070546282,0.28769049048423767,2.7439505394711614,0.2918139696121216,2.7935118005461774,0.21516430377960205,2.737808159834458,0.5485545992851257,2.884807521626307,0.746101438999176,3.4470154750902076,0.8355393409729004,2.651372506579037,0.6170012354850769,2.7960854890408706,0.13212305307388306,1.4387779758824681,1.511765480041504,2.384494158927994
I05,right,39,72.42958911454447,3.5197792382388586,0.09147053104630254,3.3327729402049404,0.9578375816345215,3.1357356154760723,0.042162418365478516,1.0,2.679634865664924,0.98285973072052,2.576447962289846,0.9922927021980286,2.836754342302697,0.44735419750213623,2.8423044600124285,0.2553829550743103,2.642315060719625,0.288239061832428,2.744077098693897,0.2924272119998932,2.793622551571418,0.21547645330429077,2.7378086627263656,0.5494990348815918,2.885595013187906,0.7463310956954956,3.4472562644432507,0.8383233547210693,2.6516144759323197,0.6191500425338745,2.8010988734791904,0.134263813495636,1.466187819784209,1.5248501300811768,2.391219413789906
I05,right,40,72.52422790525856,3.5200753935840927,0.09156552691202645,3.3328910704456782,0.957554042339325,3.1355538425412783,0.04244595766067505,1.0,2.679634865664924,0.9811806678771973,2.576447962288123,0.9922733306884766,2.836730563151702,0.44724369049072266,2.842303113575099,0.257476806640625,2.6423162047739197,0.2877281904220581,2.743959284446341,0.29221272468566895,2.793584001655133,0.21493571996688843,2.737807786283156,0.5494986176490784,2.8855946677642734,0.7472729682922363,3.448241711204002,0.8393647074699402,2.6517039148570802,0.6199691295623779,2.802995477807054,0.13575422763824463,1.485168507332924,1.5309219360351562,2.394270854441391
